mcat,display_code,remarks,ORDER_ID,brand,vertical,division,grndate,Item alias,HSN code,Received Qty,Purchase rate,Selling,mrp,Item Discount,Batch No,Mfg date,status,GRN No,Taxable amount,Conversion Unit,GST Perc,cgst,sgst,igst,Supplier Name,,,Item name,Conversion Factor,EXPDATE,QTY in Pcs,Inv date,Item Net Amount,Qty in CLD,Supplier Payable,Discount%,Ship Name,cgstrate,sgstrate,igstrate,LD,LDP,CESS_AMT,CESS_PER,Branch,Inv No,Supplier Code,Supplier State,Supplier GST,Supplier Channel,companyid,SecondaryDiscountPercent,BaseSecondaryDiscount,Actual Purchase Rate,warehouse,WAREHOUSE ADDRESS,forwardscheme,tcs_per,tcs_amt,baseprimarydiscount,primarydiscountpercent
Open,,,PO8AAA2526,DALIA,FLOUR & SUGAR,FOOD,07-07-2025,180002974,11031900,1,28.43,0,35,21.33,PDCS250135,22-05-2025,,PI17AAA2526,831.57,Carton,5,20.79,20.79,0,KANHA JI DISTRIBUTORS,DALIA 500 G,दलिया 500 ग्राम,DALIA 500 G,30,18-11-2025,30,11-06-2025,873.15,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1362AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,27.72,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO8AAA2526,MUSTARD OIL,PHYSICAL OIL & GHEE,FOOD,07-07-2025,180003018,15149920,2,151.01,0,175,0,N2B2500041,22-05-2025,,PI17AAA2526,3624.24,Carton,5,90.61,90.61,0,KANHA JI DISTRIBUTORS,MUSTARD OIL 1 L (P)-T,सरसों का तेल 1 लीटर,MUSTARD OIL 1 L (P)-T,12,17-05-2026,24,11-06-2025,3805.45,2,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1362AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,151.01,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO8AAA2526,SUNFLOWER OIL,PHYSICAL OIL & GHEE,FOOD,07-07-2025,180003036,15121910,1,149.61,0,175,0,BR2A250017,12-05-2025,,PI17AAA2526,1795.32,Carton,5,44.88,44.88,0,KANHA JI DISTRIBUTORS,FORTIFIED SUNFLOWER OIL 1 LTR (P) - T,फोर्टिफाइड सूरजमुखी तेल 1 लीटर,FORTIFIED  SUNFLOWER OIL 1 LTR (P) - T,12,06-02-2026,12,11-06-2025,1885.09,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1362AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,149.61,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO8AAA2526,SOYABEAN OIL,PHYSICAL OIL & GHEE,FOOD,07-07-2025,180003033,15079010,1,141.06,0,165,0,BR2B250006,27-03-2025,,PI17AAA2526,1692.72,Carton,5,42.32,42.32,0,KANHA JI DISTRIBUTORS,FORTIFIED SOYABEAN OIL 1 LTR (P) - T,फोर्टिफाइड सोयाबीन तेल 1 लीटर,FORTIFIED SOYABEAN OIL 1 LTR (P) - T,12,22-12-2025,12,11-06-2025,1777.36,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1362AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,141.06,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO8AAA2526,MUSTARD OIL,PHYSICAL OIL & GHEE,FOOD,07-07-2025,180003019,15149920,1,791.38,0,900,0,N3B2500020,19-05-2025,,PI17AAA2526,3165.52,Carton,5,79.14,79.14,0,KANHA JI DISTRIBUTORS,MUSTARD OIL 5 L (J)-T,सरसों का तेल 5 लीटर,MUSTARD OIL 5 L (J)-T,4,14-05-2026,4,11-06-2025,3323.8,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1362AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,791.38,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO8AAA2526,SESAME OIL,PHYSICAL OIL & GHEE,FOOD,07-07-2025,150000790,15155091,1,211.22,0,260,126.73,JACQ250044,19-05-2025,,PI17AAA2526,2407.91,Carton,5,60.2,60.2,0,KANHA JI DISTRIBUTORS,SESAME OIL 1 L (B)-T,तिल का तेल 1 लीटर,SESAME OIL 1 L (B)-T,12,13-02-2026,12,11-06-2025,2528.3,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1362AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,200.66,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO8AAA2526,BISCUITS,BISCUIT & CONFFECTIONARY,BISCUIT & CONFFECTIONARY,07-07-2025,180026095,19053100,1,3.61,0,5,0,EV25/BP1,31-05-2025,,PI17AAA2526,519.84,Carton,18,46.79,46.79,0,KANHA JI DISTRIBUTORS,CREAMFEAST CHOCO BISCUIT 32.5 GM,क्रीमफीस्ट चोको बिस्किट 32.5 ग्राम,CREAMFEAST CHOCO BISCUIT 32.5 GM,144,27-11-2025,144,11-06-2025,613.41,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1362AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,3.61,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO8AAA2526,BISCUITS,BISCUIT & CONFFECTIONARY,BISCUIT & CONFFECTIONARY,07-07-2025,180026097,19053100,1,3.61,0,5,0,DT25/BP1,27-04-2025,,PI17AAA2526,519.84,Carton,18,46.79,46.79,0,KANHA JI DISTRIBUTORS,CREAMFEAST ORANGE BISCUIT 32.5 GM,क्रीमफीस्ट ऑरेंज बिस्किट 32.5 ग्राम,CREAMFEAST ORANGE BISCUIT 32.5 GM,144,24-10-2025,144,11-06-2025,613.41,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1362AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,3.61,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO8AAA2526,CHYAWANPRASH,JUICES & NATURAL BEVERAGES,FOOD,07-07-2025,180002817,30049011,1,131.74,0,185,0,ADA2400010,06-12-2024,,PI17AAA2526,3161.76,Carton,12,189.71,189.71,0,KANHA JI DISTRIBUTORS,SPECIAL CHYAWANPRASH 500 G,विशेष च्यवनप्राश 500 ग्राम,SPECIAL CHYAWANPRASH 500 G,24,21-11-2027,24,11-06-2025,3541.17,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1362AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,131.74,Main Warehouse,ktm,0,0,0,0,0
Open,,,,KESH KANTI SHAMPOO,HAIR CARE,NON FOOD,15-07-2025,180026216,33051090,1,73.37,0,120,0,AAWT250005,30-04-2025,,PI18AAA2526,2641.32,Box,18,237.72,237.72,0,KANHA JI DISTRIBUTORS,KESH KANTI ADV. H.H. EXPERT SHAMPO-100ML,केश कान्ति एडवांस हेयर एक्सपर्ट शैम्पू 100 मि.ली.,KESH KANTI ADV. H.H. EXPERT SHAMPO-100ML,36,30-04-2027,36,09-07-2025,3116.76,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1897AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,73.37,Main Warehouse,ktm,0,0,0,0,0
Open,,,,GONYLE,HOME CARE,NON FOOD,15-07-2025,8863000001,38084000,2,50.35,0,70,0,2079/25-26,25-06-2025,,PI18AAA2526,1208.4,Carton,18,108.76,108.76,0,KANHA JI DISTRIBUTORS,GONYLE FLOOR CLEANER - 1 LTR,गोनाइल फ्लोर क्लीनर 1 लीटर,GONYLE FLOOR CLEANER - 1 LTR,12,25-05-2026,24,09-07-2025,1425.91,2,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1897AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,50.35,Main Warehouse,ktm,0,0,0,0,0
Open,,,,AMLA JUICE,JUICES & NATURAL BEVERAGES,FOOD,15-07-2025,180030993,30049011,1,106.82,0,150,153.82,ACCT250050,17-06-2025,,PI18AAA2526,1128.02,Box,12,67.68,67.68,0,KANHA JI DISTRIBUTORS,AMLA JUICE 1 L (NEW),आंवला रस 1 लीटर (नया),AMLA JUICE 1 L (NEW),12,17-06-2026,12,09-07-2025,1263.38,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1897AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,94,Main Warehouse,ktm,0,0,0,0,0
Open,,,,SUNFLOWER OIL,PHYSICAL OIL & GHEE,FOOD,15-07-2025,180003036,15121910,1,149.61,0,175,0,BR2A250021,19-06-2025,,PI18AAA2526,1795.32,Box,5,44.88,44.88,0,KANHA JI DISTRIBUTORS,FORTIFIED SUNFLOWER OIL 1 LTR (P) - T,फोर्टिफाइड सूरजमुखी तेल 1 लीटर,FORTIFIED  SUNFLOWER OIL 1 LTR (P) - T,12,16-03-2026,12,09-07-2025,1885.09,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1897AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,149.61,Main Warehouse,ktm,0,0,0,0,0
Open,,,,PULSES,RICE/PULSES/SPICES,FOOD,15-07-2025,150000731,7135000,1,89.99,0,122,0,BPRKC25011,07-06-2025,,PI18AAA2526,899.9,Box,5,22.5,22.5,0,KANHA JI DISTRIBUTORS,KALA CHANA 1000 GM (R1),काला चना 1000 ग्राम,KALA CHANA 1000 GM (R1),10,04-03-2026,10,09-07-2025,944.9,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1897AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,89.99,Main Warehouse,ktm,0,0,0,0,0
Open,,,,MEDICATED JUICES,JUICES & NATURAL BEVERAGES,FOOD,15-07-2025,180022420,30049011,2,106.82,0,150,307.64,ABPB250014,13-06-2025,,PI18AAA2526,2256.04,Box,12,135.36,135.36,0,KANHA JI DISTRIBUTORS,KARELA JAMUN 50-50 JUICE - 500 ML,करेला-जामुन 50-50 रस 500 मि.ली.,KARELA JAMUN 50-50 JUICE - 500 ML,12,13-06-2026,24,09-07-2025,2526.77,2,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1897AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,94,Main Warehouse,ktm,0,0,0,0,0
Open,,,,DISHWASH,HOME CARE,NON FOOD,15-07-2025,180026225,34011941,2,7.34,0,10,0,AAXY250129,18-06-2025,,PI18AAA2526,880.8,Box,18,79.27,79.27,0,KANHA JI DISTRIBUTORS,SUPER DISHWASH BAR-RS10/- (T.O. FREE 3N),सुपर डिशवॉश बार ₹10/- (ट्रेड ऑफर फ्री 3 नग),SUPER DISHWASH BAR-RS10/- (T.O. FREE 3N),60,17-06-2028,120,09-07-2025,1039.34,2,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1897AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,7.34,Main Warehouse,ktm,0,0,0,0,0
Open,,,,DISHWASH,HOME CARE,NON FOOD,15-07-2025,180026226,34011990,2,47.56,0,72,0,AAXW250037,16-06-2025,,PI18AAA2526,1141.44,Box,18,102.73,102.73,0,KANHA JI DISTRIBUTORS,SUPER DISHWASH BAR-225 G B3G1 FREE,सुपर डिशवॉश बार 225 ग्राम (खरीदो 3 पाओ 1 मुफ्त),SUPER DISHWASH BAR-225 G B3G1 FREE,12,15-06-2028,24,09-07-2025,1346.9,2,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1897AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,47.56,Main Warehouse,ktm,0,0,0,0,0
Open,,,,ATTA,FLOUR & SUGAR,FOOD,15-07-2025,180022361,11010000,1,375.85,0,440,0,PDBKP25006,04-07-2025,,PI18AAA2526,1879.25,Box,5,46.98,46.98,0,KANHA JI DISTRIBUTORS,TRADITIONAL WHOLE WHEAT ATTA 10 KG(UK),पारंपरिक गेहूं का आटा 10 किग्रा (यूके),TRADITIONAL WHOLE WHEAT ATTA 10 KG(UK),5,01-11-2025,5,09-07-2025,1973.21,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1897AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,375.85,Main Warehouse,ktm,0,0,0,0,0
Non-Open,,,,DHS-500 GM,POOJA SAMAGRI,AASTHA DIVISION,15-07-2025,84271,33074100,1,79.37,0,100,0,AAAS240009,05-12-2024,,PI18AAA2526,3968.5,Carton,5,99.21,99.21,0,KANHA JI DISTRIBUTORS,AASTHA DIVYA HAWAN SAMAGRI 500 GM -T,आस्था दिव्य हवन सामग्री 500 ग्राम,AASTHA DIVYA HAWAN SAMAGRI 500 GM -T,50,25-11-2026,50,09-07-2025,4166.93,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1897AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,79.37,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,15-07-2025,8855000243,30049011,20,182.29,0,250,297.62,BMDE250070,18-05-2025,,PI19AAA2526,3348.18,PCS,12,200.89,200.89,0,KANHA JI DISTRIBUTORS,DIVYA MEDHA VATI EX.POWER 30X4 TAB,दिव्य मेधा वटी एक्स्ट्रा पावर 30×4 टैबलेट,DIVYA MEDHA VATI EX.POWER 30X4 TAB,160,18-04-2030,20,09-07-2025,3749.96,0.13,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,167.41,Main Warehouse,ktm,0,0,0,0,0
Non-Open,,,PO11AAA2526,BHASMA & NPDs,MEDICINES,PHARMACY,15-07-2025,8857000031,30049011,50,23.81,0,30,0,ASPC250006,06-03-2025,,PI19AAA2526,1190.5,PCS,5,29.76,29.76,0,KANHA JI DISTRIBUTORS,DIVYA SITOPALADI CHURNA - 25 GM,दिव्य सितोपलादि चूर्ण 25 ग्राम,DIVYA SITOPALADI CHURNA - 25 GM,500,24-02-2027,50,09-07-2025,1250.03,0.1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,23.81,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,DRY FRUITS,FLOUR & SUGAR,FOOD,15-07-2025,180005228,20019000,6,255.58,0,320,0,AAYC250030,12-06-2025,,PI19AAA2526,1533.48,PCS,12,92.01,92.01,0,KANHA JI DISTRIBUTORS,DATES (KHAJUR) 500 GM,खजूर 500 ग्राम,DATES (KHAJUR) 500 GM,12,09-12-2025,6,09-07-2025,1717.5,0.5,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,255.58,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,15-07-2025,9958000052,30049011,24,72.83,0,100,142.68,AAK2500027,14-05-2025,,PI19AAA2526,1605.24,PCS,12,96.31,96.31,0,KANHA JI DISTRIBUTORS,NEEM GHAN VATI 60 TAB,नीम घन वटी 60 टैबलेट,NEEM GHAN VATI 60 TAB,96,14-04-2027,24,09-07-2025,1797.87,0.25,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,66.89,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,15-07-2025,8857000058,30049011,25,91.15,0,125,186.01,ADSC250016,15-04-2025,,PI19AAA2526,2092.74,PCS,12,125.56,125.56,0,KANHA JI DISTRIBUTORS,DIVYA SHUDDHI CHURNA 100 GM - T,दिव्य शुद्धि चूर्ण 100 ग्राम,DIVYA SHUDDHI CHURNA 100 GM - T,100,15-03-2027,25,09-07-2025,2343.87,0.25,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,83.71,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,DRY FRUITS,FLOUR & SUGAR,FOOD,15-07-2025,180005257,8062090,15,136.68,0,160,0,AARV250019,11-06-2025,,PI19AAA2526,2050.2,PCS,5,51.26,51.26,0,KANHA JI DISTRIBUTORS,RAISINS 250 GM (MONO),किशमिश 250 ग्राम,RAISINS 250 GM (MONO),20,08-12-2025,15,09-07-2025,2152.71,0.75,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,136.68,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,15-07-2025,8857000223,30049011,30,32.81,0,45,80.36,ADYD250010,01-04-2025,,PI19AAA2526,903.94,PCS,12,54.24,54.24,0,KANHA JI DISTRIBUTORS,DIVYA DHARA 10 ML (800 PC),दिव्य धारा 10 मि.ली. (800 नग),DIVYA DHARA 10 ML (800 PC),800,28-03-2028,30,09-07-2025,1012.42,0.04,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,30.13,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,KK HAIR OIL,HAIR CARE,NON FOOD,15-07-2025,180026258,33059019,36,59.3,0,100,0,ABHX250004,14-05-2025,,PI19AAA2526,2134.8,PCS,18,192.13,192.13,0,KANHA JI DISTRIBUTORS,KESH KANTI ADV.H.HAIR EXPERTOIL-30ML T.O,केश कान्ति एडवांस हेयर एक्सपर्ट ऑयल 30 मि.ली. (ट्रेड ऑफर),KESH KANTI ADV.H.HAIR EXPERTOIL-30ML T.O,60,14-05-2027,36,09-07-2025,2519.06,0.6,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,59.3,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,KESH KANTI SHAMPOO,HAIR CARE,NON FOOD,15-07-2025,180026317,33051090,18,79.42,0,120,0,ABTZ250008,18-04-2025,,PI19AAA2526,1429.56,PCS,18,128.66,128.66,0,KANHA JI DISTRIBUTORS,KESH K. REETHA HAIR CLEANSER 180ML T.O.,केश कान्ति रीठा हेयर क्लींज़र 180 मि.ली. (ट्रेड ऑफर),KESH K. REETHA HAIR CLEANSER 180ML T.O.,36,18-04-2027,18,09-07-2025,1686.88,0.5,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,79.42,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,15-07-2025,8855000144,9022090,50,58.33,0,75,238.1,ADYP250012,28-04-2025,,PI19AAA2526,2678.4,PCS,5,66.96,66.96,0,KANHA JI DISTRIBUTORS,DIVYA PEY - 100 GM - T,दिव्य पेय 100 ग्राम,DIVYA PEY - 100 GM - T,100,28-03-2027,50,09-07-2025,2812.32,0.5,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,53.57,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,BALM,SKIN CARE,NON FOOD,15-07-2025,180026185,30049011,36,39.31,0,60,0,AV12500009,04-06-2025,,PI19AAA2526,1415.16,PCS,12,84.91,84.91,0,KANHA JI DISTRIBUTORS,BALM 25 GM (144 PC),बाम 25 ग्राम (144 नग),BALM 25 GM (144 PC),144,03-06-2028,36,09-07-2025,1584.98,0.25,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,39.31,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,ALOEVERA GEL,Skin Care,NON FOOD,15-07-2025,180030962,33049910,20,66.18,0,100,0,ACCG250053,23-05-2025,,PI19AAA2526,1323.6,PCS,18,119.12,119.12,0,KANHA JI DISTRIBUTORS,SAUNDARYA ALOEVERA GEL 150ML C.O.FAG20RS,सौंदर्य एलोवेरा जेल 150 मि.ली. (कॉम्बो ऑफर ₹20),SAUNDARYA ALOEVERA GEL 150ML C.O.FAG20RS,60,21-11-2026,20,09-07-2025,1561.85,0.33,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,66.18,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,15-07-2025,8855000242,30049011,20,164.06,0,225,267.86,BMNE250098,15-04-2025,,PI19AAA2526,3013.34,PCS,12,180.8,180.8,0,KANHA JI DISTRIBUTORS,DIVYA MADHUNASHNI VATI EX.POWER 30X4 TAB,दिव्य मधुनाशिनी वटी एक्स्ट्रा पावर 30×4 टैबलेट,DIVYA MADHUNASHNI VATI EX.POWER 30X4 TAB,160,15-03-2028,20,09-07-2025,3374.94,0.13,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,150.67,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO11AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,15-07-2025,8855000245,30049011,20,164.06,0,225,267.86,AMUE250087,01-04-2025,,PI19AAA2526,3013.34,PCS,12,180.8,180.8,0,KANHA JI DISTRIBUTORS,DIVYA MUKTA VATI EXTRA POWER 30X4 TAB,दिव्य मुक्तावटी एक्स्ट्रा पावर 30×4 टैबलेट,DIVYA MUKTA VATI EXTRA POWER 30X4 TAB,160,31-03-2030,20,09-07-2025,3374.94,0.13,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI1896AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,150.67,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO10AAA2526,BHEMSENI-200 GM,CAMPHOR,AASTHA DIVISION,15-07-2025,9963000288,29142922,2,263.06,0,500,0,ABEB250004,28-04-2025,,PI20AAA2526,526.12,PCS,18,47.35,47.35,0,DEEPAK TRADERS,AASTHA BHIMSENI KAPOOR-200G FREEGANGAJAL,आस्था भीमसेनी कपूर 200 ग्राम (फ्री गंगाजल),AASTHA BHIMSENI KAPOOR-200G FREEGANGAJAL,48,28-03-2027,2,09-07-2025,620.82,0.04,272070,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI30171AAA2526,110997,5,05AELPS3782C1ZD,,500875,0,0,263.06,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO10AAA2526,BHIMSENI-25 GM,CAMPHOR,AASTHA DIVISION,15-07-2025,73634,29142922,24,47.83,0,80,0,ABAK250005,25-02-2025,,PI20AAA2526,1147.92,PCS,18,103.31,103.31,0,DEEPAK TRADERS,AASTHA BHIMSENI KAPOOR 25 G,आस्था भीमसेनी कपूर 25 ग्राम,AASTHA BHIMSENI KAPOOR 25 G,144,15-02-2027,24,09-07-2025,1354.55,0.17,272070,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI30171AAA2526,110997,5,05AELPS3782C1ZD,,500875,0,0,47.83,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO10AAA2526,CAMPHOR-25 GM,CAMPHOR,AASTHA DIVISION,15-07-2025,70503,29142922,24,30.85,0,60,0,A9D2400057,26-11-2024,,PI20AAA2526,740.4,PCS,18,66.64,66.64,0,DEEPAK TRADERS,AASTHA CAMPHOR 25 GM,आस्था कपूर 25 ग्राम,AASTHA CAMPHOR 25 GM,288,05-10-2034,24,09-07-2025,873.67,0.08,272070,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI30171AAA2526,110997,5,05AELPS3782C1ZD,,500875,0,0,30.85,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO10AAA2526,COTTON WICK - 30 GM,COTTON WICKS,AASTHA DIVISION,15-07-2025,9963000354,59080010,12,29.03,0,40,0,ABRP250001,08-10-2024,,PI20AAA2526,348.36,PCS,0,0,0,0,DEEPAK TRADERS,AASTHA LONG COTTONWICK -30 GM,आस्था लंबी रूई बत्ती 30 ग्राम,AASTHA LONG COTTONWICK -30 GM,96,23-09-2027,12,09-07-2025,348.36,0.13,272070,0,,0,0,0,0,0,0,0,PATANJALI STORE,TI30171AAA2526,110997,5,05AELPS3782C1ZD,,500875,0,0,29.03,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO10AAA2526,COTTON WICKS-25 GM,COTTON WICKS,AASTHA DIVISION,15-07-2025,9963000122,33049940,40,28.96,0,40,0,A0M2500015,07-05-2025,,PI20AAA2526,1158.4,PCS,0,0,0,0,DEEPAK TRADERS,AASTHA COTTON WICKS PLAIN 25 GM,आस्था कपास रूई बत्ती 25 ग्राम,AASTHA COTTON WICKS PLAIN 25 GM,96,07-04-2028,40,09-07-2025,1158.4,0.42,272070,0,,0,0,0,0,0,0,0,PATANJALI STORE,TI30171AAA2526,110997,5,05AELPS3782C1ZD,,500875,0,0,28.96,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO10AAA2526,10 STICK-WET,DHOOP,AASTHA DIVISION,15-07-2025,9963000278,33074100,12,5.88,0,10,0,ABBD250001,19-03-2025,,PI20AAA2526,70.56,PCS,5,1.76,1.76,0,DEEPAK TRADERS,AASTHA SPECIAL WHITESAGE DHOOP-10 N,आस्था स्पेशल व्हाइट सेज धूप 10 नग,AASTHA SPECIAL WHITESAGE DHOOP-10 N,432,09-03-2027,12,09-07-2025,74.09,0.03,272070,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI30171AAA2526,110997,5,05AELPS3782C1ZD,,500875,0,0,5.88,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO10AAA2526,1 STICK-WET,DHOOP,AASTHA DIVISION,15-07-2025,9963000349,33074100,12,7.05,0,20,0,ABTA250002,11-06-2025,,PI20AAA2526,84.6,PCS,5,2.12,2.12,0,DEEPAK TRADERS,AASTHA GUGAL DHOOP -1N,आस्था गुगल धूप 1 नग,AASTHA GUGAL DHOOP -1N,432,11-05-2027,12,09-07-2025,88.83,0.03,272070,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI30171AAA2526,110997,5,05AELPS3782C1ZD,,500875,0,0,7.05,Main Warehouse,ktm,0,0,0,0,0
Open,,,PO10AAA2526,1 STICK-WET,DHOOP,AASTHA DIVISION,15-07-2025,9963000355,33074100,12,7.05,0,20,0,ABSZ240008,27-04-2024,,PI20AAA2526,84.6,PCS,5,2.12,2.12,0,DEEPAK TRADERS,AASTHA LOBAN DHOOP -1N,आस्था लोबान धूप 1 नग,AASTHA LOBAN DHOOP -1N,432,17-04-2026,12,09-07-2025,88.83,0.03,272070,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI30171AAA2526,110997,5,05AELPS3782C1ZD,,500875,0,0,7.05,Main Warehouse,ktm,0,0,0,0,0
