item_name,hindi_name,exp_date,invoice_date,mfg_date,quantity,invoice_no,batch_no,supplier_gstin,hsn_code,supplier_name,data_source,Item_Net_Amount,calculated_taxable_amount,calculated_rate,cgst_rate,sgst_rate,igst_rate,total_gst_rate,calculated_cgst_amount,calculated_sgst_amount,calculated_igst_amount,calculated_line_total
KALA CHANA 1000 GM (R1),काला चना 1000 ग्राम,2025-08-09,2025-02-13,2024-11-12,1,TI5982AAA2425,BPRKC24024,05AAECK5765H1ZE,7135000,KANHA JI DISTRIBUTORS,file1_2024-2025,1229.13,1170.6000000000001,1170.6000000000001,2.5,2.5,0,5,29.265000000000004,29.265000000000004,0.0,1229.1300000000003
TRADITIONAL WHOLE WHEAT ATTA 10 KG(UK),पारंपरिक गेहूं का आटा 10 किग्रा (यूके),2025-05-16,2025-02-13,2025-01-16,1,TI5982AAA2425,PDBKP25002,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file1_2024-2025,1905.91,1815.152380952381,1815.152380952381,2.5,2.5,0,5,45.37880952380952,45.37880952380952,0.0,1905.9099999999999
TRADITIONAL WHOLE WHEAT ATTA 5 KG(UK),पारंपरिक गेहूं का आटा 5 किग्रा (यूके),2025-05-03,2025-02-13,2025-01-03,1,TI5982AAA2425,PDBKQ25001,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file1_2024-2025,1614.48,1537.6,1537.6,2.5,2.5,0,5,38.44,38.44,0.0,1614.48
CREAMFEAST ELAICHI BISCUIT 32.5 GM,क्रीमफीस्ट इलायची बिस्किट 32.5 ग्राम,2025-08-03,2025-02-13,2025-02-04,1,TI5982AAA2425,B225/BP1,05AAECK5765H1ZE,19053100,KANHA JI DISTRIBUTORS,file1_2024-2025,613.41,519.8389830508474,519.8389830508474,9.0,9.0,0,18,46.785508474576275,46.785508474576275,0.0,613.4100000000001
ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,आटा नूडल्स देसी मसाला 60 ग्राम (96 नग),2025-10-29,2025-02-13,2025-02-01,1,TI5982AAA2425,DM010225,05AAECK5765H1ZE,19022090,KANHA JI DISTRIBUTORS,file1_2024-2025,925.75,826.5624999999999,826.5624999999999,6.0,6.0,0,12,49.59374999999999,49.59374999999999,0.0,925.7499999999999
UV-PRO ADV.SUN DEFNS CREAM-50G SPF-50T.O,यूवी-प्रो एडवांस सन डिफेंस क्रीम SPF-50 50 ग्राम (ट्रेड ऑफर),2026-05-23,2025-02-13,2024-05-23,2,TI5983AAA2425,ABSM240001,05AAECK5765H1ZE,33049910,KANHA JI DISTRIBUTORS,file1_2024-2025,1103.47,935.1440677966102,467.5720338983051,9.0,9.0,0,18,84.1629661016949,84.1629661016949,0.0,1103.47
DIVYA PEEDANIL GOLD TABLET (100 PC) - T,दिव्य पीड़ानिल गोल्ड टैबलेट (100 नग),2028-01-14,2025-02-13,2025-01-29,10,TI5983AAA2425,APGT250003,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,3266.7,2916.696428571428,291.6696428571428,6.0,6.0,0,12,175.0017857142857,175.0017857142857,0.0,3266.6999999999994
EYEGRIT EYE DROP 10 ML,आईग्रिट आई ड्रॉप 10 मि.ली.,2026-12-26,2025-02-13,2024-12-26,40,TI5983AAA2425,ABQR240027,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1306.82,1166.8035714285713,29.170089285714283,6.0,6.0,0,12,70.00821428571427,70.00821428571427,0.0,1306.82
BADAM PAK 500 G,बादाम पाक 500 ग्राम,2026-12-29,2025-02-13,2025-01-08,6,TI5983AAA2425,ACY2500001,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1315.98,1174.9821428571427,195.8303571428571,6.0,6.0,0,12,70.49892857142856,70.49892857142856,0.0,1315.98
GOLD TEA - 500 GM (JAR) - T,गोल्ड चाय 500 ग्राम (जार),2025-03-06,2025-02-13,2024-03-06,2,TI5983AAA2425,BBMW240003,05AAECK5765H1ZE,9024090,KANHA JI DISTRIBUTORS,file1_2024-2025,538.69,513.0380952380953,256.5190476190476,2.5,2.5,0,5,12.82595238095238,12.82595238095238,0.0,538.6899999999999
KESH K. HERBAL MEHANDI (BURGUNDY) 15GM-T,केश कान्ति हर्बल मेहंदी (बरगंडी) 15 ग्राम,2025-12-27,2025-02-13,2025-01-01,20,TI5983AAA2425,ABUR250001,05AAECK5765H1ZE,33059090,KANHA JI DISTRIBUTORS,file1_2024-2025,477.43,404.60169491525426,20.230084745762714,9.0,9.0,0,18,36.41415254237288,36.41415254237288,0.0,477.43000000000006
DANT MANJAN - 100 GM - T,दंत मंजन 100 ग्राम,2026-09-05,2025-02-13,2024-09-15,25,TI5983AAA2425,ADYM240029,05AAECK5765H1ZE,33061010,KANHA JI DISTRIBUTORS,file1_2024-2025,2041.76,1822.9999999999998,72.91999999999999,6.0,6.0,0,12,109.37999999999998,109.37999999999998,0.0,2041.7599999999995
BALM FAST RELIEF 25G DISPN.T.O(5+1)FREE,बाम फास्ट रिलीफ 25 ग्राम (डिस्पेंसर ट्रेड ऑफर 5+1 मुफ्त),2027-12-20,2025-02-13,2024-12-20,4,TI5983AAA2425,ABLW240033,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,957.11,854.5624999999999,213.64062499999997,6.0,6.0,0,12,51.27374999999999,51.27374999999999,0.0,957.1099999999998
HERBAL KAJAL 3 G (NEW),हर्बल काजल 3 ग्राम (नया),2026-11-15,2025-02-13,2024-11-25,12,TI5983AAA2425,AASQ240061,05AAECK5765H1ZE,33042000,KANHA JI DISTRIBUTORS,file1_2024-2025,916.72,776.8813559322034,64.74011299435028,9.0,9.0,0,18,69.91932203389831,69.91932203389831,0.0,916.72
OORJA TEA - 100 GM (MT) - T,ऊर्जा चाय 100 ग्राम,2025-09-13,2025-02-13,2024-09-13,6,TI5983AAA2425,BBNA240007,05AAECK5765H1ZE,9024090,KANHA JI DISTRIBUTORS,file1_2024-2025,124.3,118.38095238095238,19.73015873015873,2.5,2.5,0,5,2.9595238095238097,2.9595238095238097,0.0,124.30000000000001
Arjun Kwath 100 Gm,अर्जुन क्वाथ 100 ग्राम,2027-01-26,2025-03-06,2025-02-05,1,TI6365AAA2425,AARK250017,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1458.45,1389.0,1389.0,2.5,2.5,0,5,34.725,34.725,0.0,1458.4499999999998
KHAND 1 KG,खांड 1 किग्रा,2026-02-11,2025-03-06,2025-02-11,1,TI6365AAA2425,AARQ250010,05AAECK5765H1ZE,17011420,KANHA JI DISTRIBUTORS,file1_2024-2025,2833.11,2698.2,2698.2,2.5,2.5,0,5,67.455,67.455,0.0,2833.1099999999997
SENDHA NAMAK 1 KG - T,सेंधा नमक 1 किग्रा,2027-01-22,2025-03-06,2025-02-01,1,TI6365AAA2425,SRS25/02,05AAECK5765H1ZE,25010010,KANHA JI DISTRIBUTORS,file1_2024-2025,1009.0,1009.0,1009.0,0.0,0.0,0,0,0.0,0.0,0.0,1009.0
TRADITIONAL WHOLE WHEAT ATTA 10 KG(UK),पारंपरिक गेहूं का आटा 10 किग्रा (यूके),2025-06-12,2025-03-06,2025-02-12,1,TI6365AAA2425,PDBKP25004,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file1_2024-2025,1905.91,1815.152380952381,1815.152380952381,2.5,2.5,0,5,45.37880952380952,45.37880952380952,0.0,1905.9099999999999
NAVRATNA ATTA 2 KG,नवरत्न आटा 2 किग्रा,2025-08-06,2025-03-06,2025-02-07,1,TI6365AAA2425,AHV2500005,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file1_2024-2025,3228.96,3075.2,3075.2,2.5,2.5,0,5,76.88,76.88,0.0,3228.96
PUSHTAHAR DALIA 500 G,पुष्टाहार दलिया 500 ग्राम,2025-11-01,2025-03-06,2025-02-04,1,TI6365AAA2425,PDCQ250009,05AAECK5765H1ZE,11031900,KANHA JI DISTRIBUTORS,file1_2024-2025,1279.53,1218.6,1218.6,2.5,2.5,0,5,30.465,30.465,0.0,1279.5299999999997
SPECIAL CHYAWANPRASH 1 KG,विशेष च्यवनप्राश 1 किग्रा,2027-11-24,2025-03-06,2024-12-09,1,TI6365AAA2425,ACZ2400023,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,3101.01,2768.7589285714284,2768.7589285714284,6.0,6.0,0,12,166.12553571428572,166.12553571428572,0.0,3101.01
GONYLE FLOOR CLEANER - 1 LTR,गोनाइल फ्लोर क्लीनर 1 लीटर,2026-01-05,2025-03-06,2025-01-10,1,TI6365AAA2425,0114/25-26,05AAECK5765H1ZE,38084000,KANHA JI DISTRIBUTORS,file1_2024-2025,623.89,528.7203389830509,528.7203389830509,9.0,9.0,0,18,47.58483050847458,47.58483050847458,0.0,623.8900000000001
MANGO BEVERAGE (TETRAPACK) 65ML,आम पेय (टेट्रापैक) 65 मि.ली.,2025-08-11,2025-03-06,2025-02-12,1,TI6365AAA2425,PDBFW25003,05AAECK5765H1ZE,22029020,KANHA JI DISTRIBUTORS,file1_2024-2025,545.17,486.7589285714285,486.7589285714285,6.0,6.0,0,12,29.205535714285713,29.205535714285713,0.0,545.17
GUAVA BEVERAGE (TETRAPACK) 65ML,अमरूद पेय (टेट्रापैक) 65 मि.ली.,2025-08-10,2025-03-06,2025-02-11,1,TI6365AAA2425,PDBFX25003,05AAECK5765H1ZE,22029020,KANHA JI DISTRIBUTORS,file1_2024-2025,545.17,486.7589285714285,486.7589285714285,6.0,6.0,0,12,29.205535714285713,29.205535714285713,0.0,545.17
AMLA CANDY 250 G,आंवला कैंडी 250 ग्राम,2026-01-27,2025-03-06,2025-01-27,1,TI6365AAA2425,ABLX250009,05AAECK5765H1ZE,8112010,KANHA JI DISTRIBUTORS,file1_2024-2025,1554.72,1480.6857142857143,1480.6857142857143,2.5,2.5,0,5,37.01714285714286,37.01714285714286,0.0,1554.7200000000003
TUVAR DAL 1000 GM (R1),अरहर दाल 1000 ग्राम,2025-08-09,2025-03-06,2024-11-12,1,TI6365AAA2425,BPRAD24029,05AAECK5765H1ZE,7136000,KANHA JI DISTRIBUTORS,file1_2024-2025,2125.1,2023.9047619047617,2023.9047619047617,2.5,2.5,0,5,50.59761904761905,50.59761904761905,0.0,2125.1
HERBAL WASH DETERGENT POWDER 1 KG,हर्बल वॉश डिटर्जेंट पाउडर 1 किग्रा,2030-02-17,2025-03-06,2025-02-18,1,TI6365AAA2425,AM92500020,05AAECK5765H1ZE,34029011,KANHA JI DISTRIBUTORS,file1_2024-2025,1517.48,1286.0,1286.0,9.0,9.0,0,18,115.74,115.74,0.0,1517.48
COWS GHEE 1 L - T,गाय का घी 1 लीटर,2025-11-02,2025-03-06,2025-02-05,1,TI6365AAA2425,FAWC250056,05AAECK5765H1ZE,4059020,KANHA JI DISTRIBUTORS,file1_2024-2025,9329.21,8329.651785714284,8329.651785714284,6.0,6.0,0,12,499.77910714285713,499.77910714285713,0.0,9329.209999999997
COWS GHEE 500 ML - T,गाय का घी 500 मि.ली.,2025-10-15,2025-03-06,2025-01-18,1,TI6365AAA2425,FAWD250006,05AAECK5765H1ZE,4059020,KANHA JI DISTRIBUTORS,file1_2024-2025,9812.88,8761.499999999998,8761.499999999998,6.0,6.0,0,12,525.6899999999998,525.6899999999998,0.0,9812.88
AMLA JUICE 1 L,आंवला रस 1 लीटर,2026-02-17,2025-03-06,2025-02-17,1,TI6365AAA2425,AGH2500028,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1179.18,1052.8392857142858,1052.8392857142858,6.0,6.0,0,12,63.17035714285715,63.17035714285715,0.0,1179.1800000000003
ALOEVERA JUICE 1 L (FIBRE),एलोवेरा रस (फाइबर युक्त) 1 लीटर,2025-11-02,2025-03-06,2025-02-05,1,TI6365AAA2425,PGD2500041,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1768.77,1579.2589285714284,1579.2589285714284,6.0,6.0,0,12,94.75553571428571,94.75553571428571,0.0,1768.77
MUSTARD OIL 1 L (P)-T,सरसों का तेल 1 लीटर,2026-02-10,2025-03-06,2025-02-15,2,TI6365AAA2425,N2B2500014,05AAECK5765H1ZE,15149920,KANHA JI DISTRIBUTORS,file1_2024-2025,3805.45,3624.238095238095,1812.1190476190475,2.5,2.5,0,5,90.60595238095237,90.60595238095237,0.0,3805.4499999999994
SUPER DISHWASH BAR-RS10/- (T.O. FREE 3N),सुपर डिशवॉश बार ₹10/- (ट्रेड ऑफर फ्री 3 नग),2028-02-13,2025-03-06,2025-02-13,4,TI6365AAA2425,AAXY250035,05AAECK5765H1ZE,34011941,KANHA JI DISTRIBUTORS,file1_2024-2025,2078.69,1761.6016949152545,440.4004237288136,9.0,9.0,0,18,158.5441525423729,158.5441525423729,0.0,2078.6900000000005
HERBAL HANDWASH (ANTI BACTERIAL) 750 ML,हर्बल हैंडवॉश (एंटी बैक्टीरियल) 750 मि.ली.,2027-02-08,2025-03-06,2025-02-18,1,TI6365AAA2425,AAIX250010,05AAECK5765H1ZE,34013019,KANHA JI DISTRIBUTORS,file1_2024-2025,1008.33,854.5169491525425,854.5169491525425,9.0,9.0,0,18,76.90652542372882,76.90652542372882,0.0,1008.33
BOROSAFE ANTISEPTIC 50 GM CREAM,बोरोज़सेफ एंटीसेप्टिक क्रीम 50 ग्राम,2026-12-10,2025-03-06,2024-12-20,24,TI6366AAA2425,AJG2400006,05AAECK5765H1ZE,33049910,KANHA JI DISTRIBUTORS,file1_2024-2025,843.37,714.7203389830509,29.780014124293785,9.0,9.0,0,18,64.32483050847458,64.32483050847458,0.0,843.3700000000001
SUN SCREEN CREAM SPF30- 50GM,सन स्क्रीन क्रीम SPF-30 50 ग्राम,2027-02-09,2025-03-06,2025-02-19,24,TI6366AAA2425,AJW2500001,05AAECK5765H1ZE,33049910,KANHA JI DISTRIBUTORS,file1_2024-2025,1874.22,1588.322033898305,66.18008474576271,9.0,9.0,0,18,142.94898305084746,142.94898305084746,0.0,1874.2199999999998
UV-PRO ADV.SUN DEFNS CREAM-50G SPF-50T.O,यूवी-प्रो एडवांस सन डिफेंस क्रीम SPF-50 50 ग्राम (ट्रेड ऑफर),2026-05-23,2025-03-06,2024-05-23,4,TI6366AAA2425,ABSM240001,05AAECK5765H1ZE,33049910,KANHA JI DISTRIBUTORS,file1_2024-2025,2206.93,1870.2796610169491,467.5699152542373,9.0,9.0,0,18,168.3251694915254,168.3251694915254,0.0,2206.93
SHATAVAR CHURNA (Ayurvedic Medicine),शतावरी चूर्ण (आयुर्वेदिक औषधि),2026-02-04,2025-03-06,2025-02-04,15,TI6366AAA2425,ABEE250015,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,2351.32,2239.352380952381,149.2901587301587,2.5,2.5,0,5,55.983809523809526,55.983809523809526,0.0,2351.32
K.K. COLOR NATURAL BLACK (CREAM & DEV)-T,के.के. कलर नेचुरल ब्लैक (क्रीम एवं डेवलपर),2025-12-27,2025-03-06,2025-01-01,20,TI6366AAA2425,ACBD250002,05AAECK5765H1ZE,33059090,KANHA JI DISTRIBUTORS,file1_2024-2025,636.73,539.6016949152543,26.980084745762714,9.0,9.0,0,18,48.56415254237289,48.56415254237289,0.0,636.73
ORGANIC VIRGIN COCONUT OIL-500ML(JAR)-T,ऑर्गेनिक वर्जिन नारियल तेल 500 मि.ली. (जार),2026-07-17,2025-03-06,2025-01-23,6,TI6366AAA2425,CCAX250002,05AAECK5765H1ZE,15131900,KANHA JI DISTRIBUTORS,file1_2024-2025,3326.78,3168.361904761905,528.0603174603175,2.5,2.5,0,5,79.20904761904762,79.20904761904762,0.0,3326.7800000000007
Sitopaladi Churna 25 Gm,सितोपलादि चूर्ण 25 ग्राम,2027-01-05,2025-03-06,2025-01-15,20,TI6366AAA2425,ASPC250001,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,500.01,476.2,23.81,2.5,2.5,0,5,11.905,11.905,0.0,500.00999999999993
TRIPHALA CHURNA -100GM,त्रिफला चूर्ण 100 ग्राम,2026-12-26,2025-03-06,2025-01-05,25,TI6366AAA2425,ATPC250002,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,816.64,777.7523809523809,31.110095238095237,2.5,2.5,0,5,19.443809523809524,19.443809523809524,0.0,816.6399999999999
DIVYA SHUDDHI CHURNA 100 GM – T,दिव्य शुद्धि चूर्ण 100 ग्राम,2027-01-19,2025-03-06,2025-01-29,25,TI6366AAA2425,ADSC250004,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,2552.2,2278.7499999999995,91.14999999999998,6.0,6.0,0,12,136.72499999999997,136.72499999999997,0.0,2552.1999999999994
Chandraprabha Vati 40 Tab,चंद्रप्रभा वटी 40 टैबलेट,2029-09-24,2025-03-06,2024-10-20,20,TI6366AAA2425,BCPV240209,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,716.73,682.6,34.13,2.5,2.5,0,5,17.065,17.065,0.0,716.7300000000001
GILOY GHAN VATI 60 PC (NEW),गिलोय घन वटी 60 नग (नया),2026-12-27,2025-03-06,2025-01-06,24,TI6366AAA2425,AAI2500004,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1875.96,1674.9642857142856,69.79017857142857,6.0,6.0,0,12,100.49785714285714,100.49785714285714,0.0,1875.9599999999998
DIVYA FEVOGRIT 60 TABLET-T,दिव्य फेवोग्रिट 60 टैबलेट,2027-01-09,2025-03-06,2024-01-10,20,TI6366AAA2425,AFVG240001,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,3333.34,2976.1964285714284,148.8098214285714,6.0,6.0,0,12,178.57178571428574,178.57178571428574,0.0,3333.34
NEEM GHAN VATI 60 TAB,नीम घन वटी 60 टैबलेट,2027-01-04,2025-03-06,2025-01-14,24,TI6366AAA2425,AAK2500004,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1957.67,1747.9196428571427,72.8299851190476,6.0,6.0,0,12,104.87517857142855,104.87517857142855,0.0,1957.6699999999996
DIVYA KANTHAMRIT CHEWABLE TABLET 80 N -T,दिव्य कंठामृत चबाने योग्य टैबलेट 80 नग,2027-12-17,2025-03-06,2025-01-01,20,TI6366AAA2425,ADKT250001,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1225.06,1093.8035714285713,54.69017857142857,6.0,6.0,0,12,65.62821428571428,65.62821428571428,0.0,1225.0599999999997
Kanchnar Guggul 40 Tab,कंचनार गुग्गुल 40 टैबलेट,2029-10-29,2025-03-06,2024-11-24,20,TI6366AAA2425,BKNG240056,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,833.28,793.5999999999999,39.67999999999999,2.5,2.5,0,5,19.839999999999996,19.839999999999996,0.0,833.28
Divya Arshkalp Vati 40 Tab,दिव्य अर्शकल्प वटी 40 टैबलेट,2027-12-15,2025-03-06,2024-12-30,20,TI6366AAA2425,BAKV240117,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,749.95,669.5982142857142,33.47991071428571,6.0,6.0,0,12,40.175892857142856,40.175892857142856,0.0,749.9499999999998
DIVYA ARSHOGRIT 3 U X 20 N,दिव्य अर्शोग्रिट 3 यूनिट × 20 नग,2027-12-15,2025-03-06,2024-12-30,10,TI6366AAA2425,ADAR240020,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1666.67,1488.0982142857142,148.8098214285714,6.0,6.0,0,12,89.28589285714287,89.28589285714287,0.0,1666.67
PAT NUTRELA BONE HEALTH NATURAL CAPSULE,न्यूट्रेला बोन हेल्थ नेचुरल कैप्सूल,2028-01-13,2025-03-06,2025-01-13,10,TI6366AAA2425,AANN250001,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1770.83,1581.098214285714,158.1098214285714,6.0,6.0,0,12,94.86589285714284,94.86589285714284,0.0,1770.8299999999997
MAKHANA 250 GM,मखाना 250 ग्राम,2025-11-23,2025-03-06,2025-01-27,6,TI6366AAA2425,AALI250006,05AAECK5765H1ZE,8029000,KANHA JI DISTRIBUTORS,file1_2024-2025,2690.79,2562.657142857143,427.1095238095238,2.5,2.5,0,5,64.06642857142857,64.06642857142857,0.0,2690.7900000000004
ANARDANA GOLI - 100 GM (NEW),अनारदाना गोली 100 ग्राम (नया),2026-02-13,2025-03-06,2025-02-13,20,TI6366AAA2425,ABZZ250005,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,717.92,640.9999999999999,32.05,6.0,6.0,0,12,38.459999999999994,38.459999999999994,0.0,717.92
HING PEDA 200 G,हींग पेड़ा 200 ग्राम,2025-12-10,2025-03-06,2024-12-10,10,TI6366AAA2425,AFA2400012,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1036.9,925.8035714285714,92.58035714285714,6.0,6.0,0,12,55.54821428571429,55.54821428571429,0.0,1036.9
SAUNDARYA ALOEVERA GEL 150 ML,सौंदर्य एलोवेरा जेल 150 मि.ली.,2026-07-21,2025-03-06,2025-01-27,24,TI6366AAA2425,AAHP250045,05AAECK5765H1ZE,33049910,KANHA JI DISTRIBUTORS,file1_2024-2025,1874.22,1588.322033898305,66.18008474576271,9.0,9.0,0,18,142.94898305084746,142.94898305084746,0.0,1874.2199999999998
OORJA TEA - 250 GM (POLY) - T,ऊर्जा चाय 250 ग्राम (पॉली पैक),2026-01-18,2025-03-06,2025-01-18,24,TI6366AAA2425,BBNC250002,05AAECK5765H1ZE,9024090,KANHA JI DISTRIBUTORS,file1_2024-2025,1392.3,1326.0,55.25,2.5,2.5,0,5,33.15,33.15,0.0,1392.3000000000002
DANT KANTI NATURAL(200GX3)BIG SAVER PACK,दंत कान्ति नेचुरल (200 ग्राम × 3) बड़ा बचत पैक,2027-02-04,2025-03-19,2025-02-14,1,TI6599AAA2425,AAPW250005,05AAECK5765H1ZE,33061020,KANHA JI DISTRIBUTORS,file1_2024-2025,5658.9,4795.677966101694,4795.677966101694,9.0,9.0,0,18,431.6110169491525,431.6110169491525,0.0,5658.899999999999
SUGAR 1 KG,चीनी 1 किग्रा,2027-01-28,2025-03-19,2025-02-07,1,TI6599AAA2425,BAGQ250011,05AAECK5765H1ZE,17011490,KANHA JI DISTRIBUTORS,file1_2024-2025,1800.54,1714.8,1714.8,2.5,2.5,0,5,42.87,42.87,0.0,1800.5399999999997
SUGAR 5 KG,चीनी 5 किग्रा,2027-01-10,2025-03-19,2025-01-20,4,TI6599AAA2425,BAIW250005,05AAECK5765H1ZE,17011490,KANHA JI DISTRIBUTORS,file1_2024-2025,1163.32,1107.9238095238095,276.9809523809524,2.5,2.5,0,5,27.698095238095238,27.698095238095238,0.0,1163.32
SESAME OIL 1 L (B)-T,तिल का तेल 1 लीटर,2025-11-08,2025-03-19,2025-02-11,1,TI6599AAA2425,JACQ250016,05AAECK5765H1ZE,15155091,KANHA JI DISTRIBUTORS,file1_2024-2025,2722.81,2593.152380952381,2593.152380952381,2.5,2.5,0,5,64.82880952380953,64.82880952380953,0.0,2722.81
DOODH BISCUIT 70 GM (100 PC),दूध बिस्किट 70 ग्राम (100 नग),2025-08-25,2025-03-19,2025-02-26,1,TI6599AAA2425,BT25/BP1,05AAECK5765H1ZE,19053100,KANHA JI DISTRIBUTORS,file1_2024-2025,853.14,723.0,723.0,9.0,9.0,0,18,65.07,65.07,0.0,853.1399999999999
DOODH BISCUIT 35 GM (200 PC),दूध बिस्किट 35 ग्राम (200 नग),2025-08-25,2025-03-19,2025-02-26,1,TI6599AAA2425,BT25/BP1,05AAECK5765H1ZE,19053100,KANHA JI DISTRIBUTORS,file1_2024-2025,851.96,722.0000000000001,722.0000000000001,9.0,9.0,0,18,64.98,64.98,0.0,851.9600000000002
ISABGOL 100 G,इसबगोल 100 ग्राम,2026-08-18,2025-03-19,2025-02-24,10,TI6600AAA2425,AFB2500008,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file1_2024-2025,1446.37,1291.4017857142856,129.14017857142855,6.0,6.0,0,12,77.48410714285714,77.48410714285714,0.0,1446.3699999999997
