item_name,hindi_name,exp_date,invoice_date,mfg_date,quantity,sgst_rate,invoice_no,cgst_rate,batch_no,Item_Net_Amount,supplier_gstin,total_gst_rate,hsn_code,igst_rate,mrp,igst_amount,supplier_name,data_source
SAUNDARYA NEEM TULSI FACE WASH 60 GM,सौंदर्य नीम तुलसी फेस वॉश 60 ग्राम,2026-12-17,2025-01-09,2024-12-27,16,9,TI5306AAA2425,9,AAMW240011,733.3,05AAECK5765H1ZE,18,34013090,0,60,0,KANHA JI DISTRIBUTORS,file1_2024-2025
HERBAL FACIAL FOAM 60 GM,हर्बल फेशियल फोम 60 ग्राम,2026-11-09,2025-01-09,2024-11-19,16,9,TI5306AAA2425,9,AJN2400010,855.64,05AAECK5765H1ZE,18,34013090,0,70,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ROSE FACE WASH-100 G,गुलाब फेस वॉश 100 ग्राम,2026-12-27,2025-01-09,2024-12-27,16,9,TI5306AAA2425,9,ABRT240006,1412.41,05AAECK5765H1ZE,18,34013090,0,130,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ORANGE HONEY FACEWASH 60 G,ऑरेंज हनी फेसवॉश 60 ग्राम,2026-02-04,2025-01-09,2024-08-13,16,9,TI5306AAA2425,9,ABV2400003,672.32,05AAECK5765H1ZE,18,34013090,0,55,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ORANGE ALOEVERA FACE WASH-100 G,ऑरेंज एलोवेरा फेस वॉश 100 ग्राम,2026-12-25,2025-01-09,2024-12-25,12,9,TI5306AAA2425,9,ABQN240008,1059.31,05AAECK5765H1ZE,18,34013090,0,130,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,आटा नूडल्स देसी मसाला 60 ग्राम (96 नग),2025-09-01,2025-01-09,2024-12-05,1,6,TI5306AAA2425,6,DM051224,925.75,05AAECK5765H1ZE,12,19022090,0,12,0,KANHA JI DISTRIBUTORS,file1_2024-2025
HALDICHNDN KANTI BODYCLN.150G MNTHLY PAC,हल्दी-चंदन कान्ति बॉडी क्लीन्ज़र 150 ग्राम मासिक पैक,2026-12-10,2025-01-09,2024-12-10,1,9,TI5306AAA2425,9,AAUH240095,2431.84,05AAECK5765H1ZE,18,34011941,0,130,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA SWASARI PRAVAHI - 250 ML - T,दिव्य स्वासारी प्रवाही 250 मि.ली.,2027-12-05,2025-01-09,2024-12-20,1,6,TI5306AAA2425,6,BSSP240085,2436.67,05AAECK5765H1ZE,12,30049011,0,85,0,KANHA JI DISTRIBUTORS,file1_2024-2025
COCONUT OIL 200 ML (J),नारियल तेल 200 मि.ली.,2026-03-19,2025-01-09,2024-12-24,12,2.5,TI5306AAA2425,2.5,AAU2400026,673.6,05AAECK5765H1ZE,5,15131900,0,70,0,KANHA JI DISTRIBUTORS,file1_2024-2025
CREAMFEAST ELAICHI BISCUIT 32.5 GM,क्रीमफीस्ट इलायची बिस्किट 32.5 ग्राम,2025-06-20,2025-01-09,2024-12-22,1,9,TI5306AAA2425,9,LO24/BP1,613.41,05AAECK5765H1ZE,18,19053100,0,5,0,KANHA JI DISTRIBUTORS,file1_2024-2025
COWS GHEE 1 L - T,गाय का घी 1 लीटर,2025-09-28,2025-01-16,2025-01-01,1,6,TI5451AAA2425,6,FAWC250001,9190.94,05AAECK5765H1ZE,12,4059020,0,665,0,KANHA JI DISTRIBUTORS,file1_2024-2025
FORTIFIED SOYABEAN OIL 1 LTR (P) - T,फोर्टिफाइड सोयाबीन तेल 1 लीटर,2025-09-15,2025-01-16,2024-12-19,2,2.5,TI5451AAA2425,2.5,BR2B240045,3662.57,05AAECK5765H1ZE,5,15079010,0,170,0,KANHA JI DISTRIBUTORS,file1_2024-2025
RICE BRAN OIL 1 LTR (P),चावल की भूसी का तेल 1 लीटर,2025-08-28,2025-01-16,2024-12-01,2,2.5,TI5451AAA2425,2.5,ORE2400074,3914.06,05AAECK5765H1ZE,5,15159040,0,180,0,KANHA JI DISTRIBUTORS,file1_2024-2025
FORTIFIED SUNFLOWER OIL 1 LTR (P) - T,फोर्टिफाइड सूरजमुखी तेल 1 लीटर,2025-09-27,2025-01-16,2024-12-31,2,2.5,TI5451AAA2425,2.5,BR2A240062,3770.17,05AAECK5765H1ZE,5,15121910,0,175,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SPECIAL CHYAWANPRASH 1 KG,विशेष च्यवनप्राश 1 किग्रा,2027-11-24,2025-01-16,2024-12-09,1,6,TI5451AAA2425,6,ACZ2400023,2928.71,05AAECK5765H1ZE,12,30049011,0,360,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MUSTARD OIL 1 L (P)-T,सरसों का तेल 1 लीटर,2025-12-15,2025-01-16,2024-12-20,2,2.5,TI5451AAA2425,2.5,N2B2400101,3805.45,05AAECK5765H1ZE,5,15149920,0,175,0,KANHA JI DISTRIBUTORS,file1_2024-2025
KARELA JAMUN 50-50 JUICE - 500 ML,करेला-जामुन 50-50 रस 500 मि.ली.,2025-12-16,2025-01-16,2024-12-16,1,6,TI5451AAA2425,6,ABPB240024,1435.66,05AAECK5765H1ZE,12,30049011,0,150,0,KANHA JI DISTRIBUTORS,file1_2024-2025
HERBAL WASH DETERGENT POWDER 1 KG,हर्बल वॉश डिटर्जेंट पाउडर 1 किग्रा,2030-01-05,2025-01-16,2025-01-06,1,9,TI5451AAA2425,9,AM92500003,1517.48,05AAECK5765H1ZE,18,34029011,0,70,0,KANHA JI DISTRIBUTORS,file1_2024-2025
GONYLE FLOOR CLEANER - 5 LTR,गोनाइल फ्लोर क्लीनर 5 लीटर,2025-12-22,2025-01-16,2024-12-27,1,9,TI5451AAA2425,9,0904/24-25,980.39,05AAECK5765H1ZE,18,38084000,0,330,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Divya Kayakalp Kwath 100 Gm,दिव्य कायाकल्प क्वाथ 100 ग्राम,2026-10-10,2025-01-16,2024-10-20,25,6,TI5451AAA2425,6,AKKK240011,1145.76,05AAECK5765H1ZE,12,30049011,0,55,0,KANHA JI DISTRIBUTORS,file1_2024-2025
BANDHANI HING 50 GM (NEW) - T,बंधनी हींग 50 ग्राम (नया),2026-05-05,2025-01-16,2024-11-11,24,2.5,TI5451AAA2425,2.5,CASY240019,2100.67,05AAECK5765H1ZE,5,13019013,0,120,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA SHUDDHI CHURNA 100 GM - T,दिव्य शुद्धि चूर्ण 100 ग्राम,2026-11-20,2025-01-16,2024-11-30,25,6,TI5451AAA2425,6,ADSC240051,2552.2,05AAECK5765H1ZE,12,30049011,0,125,0,KANHA JI DISTRIBUTORS,file1_2024-2025
BALM FAST RELIEF 25G DISPN.T.O(5+1)FREE,बाम फास्ट रिलीफ 25 ग्राम (डिस्पेंसर ट्रेड ऑफर 5+1 मुफ्त),2027-11-09,2025-01-16,2024-11-09,3,6,TI5451AAA2425,6,ABLW240029,717.83,05AAECK5765H1ZE,12,30049011,0,300,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA MADHUNASHNI VATI EX.POWER 30X4 TAB,दिव्य मधुनाशिनी वटी एक्स्ट्रा पावर 30×4 टैबलेट,2027-11-30,2025-01-16,2024-12-15,20,6,TI5451AAA2425,6,BMNE240289,3674.94,05AAECK5765H1ZE,12,30049011,0,225,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SPECIAL CHYAWANPRASH 500 G,विशेष च्यवनप्राश 500 ग्राम,2027-11-21,2025-01-29,2024-12-06,1,6,TI5705AAA2425,6,ADA2400010,3010.02,05AAECK5765H1ZE,12,30049011,0,185,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SPECIAL CHYAWANPRASH 1 KG,विशेष च्यवनप्राश 1 किग्रा,2027-11-24,2025-01-29,2024-12-09,1,6,TI5705AAA2425,6,ACZ2400023,2928.71,05AAECK5765H1ZE,12,30049011,0,360,0,KANHA JI DISTRIBUTORS,file1_2024-2025
AMLA JUICE 1 L,आंवला रस 1 लीटर,2026-01-03,2025-01-29,2025-01-03,1,6,TI5705AAA2425,6,AGH2500003,1179.18,05AAECK5765H1ZE,12,30049011,0,140,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ALOEVERA JUICE 1 L (FIBRE),एलोवेरा रस (फाइबर युक्त) 1 लीटर,2025-09-20,2025-01-29,2024-12-24,1,6,TI5705AAA2425,6,PGD2400548,1768.77,05AAECK5765H1ZE,12,30049011,0,210,0,KANHA JI DISTRIBUTORS,file1_2024-2025
VERMICELLI ROASTED 900 GM - T,भुनी हुई सेवईं 900 ग्राम,2025-12-08,2025-01-29,2024-12-13,1,2.5,TI5705AAA2425,2.5,BVR9131224,1588.42,05AAECK5765H1ZE,5,19021900,0,98,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DALIA 500 G,दलिया 500 ग्राम,2025-05-03,2025-01-29,2025-01-03,1,2.5,TI5705AAA2425,2.5,PDCS250001,870.03,05AAECK5765H1ZE,5,11031900,0,34,0,KANHA JI DISTRIBUTORS,file1_2024-2025
COWS GHEE 500 ML - T,गाय का घी 500 मि.ली.,2025-10-05,2025-01-29,2025-01-08,1,6,TI5705AAA2425,6,FAWD250001,9812.88,05AAECK5765H1ZE,12,4059020,0,355,0,KANHA JI DISTRIBUTORS,file1_2024-2025
HONEY 250 G,शहद 250 ग्राम,2026-06-06,2025-01-29,2024-12-13,1,2.5,TI5705AAA2425,2.5,BCL2400091,2991.24,05AAECK5765H1ZE,5,4090000,0,110,0,KANHA JI DISTRIBUTORS,file1_2024-2025
GONYLE FLOOR CLEANER - 1 LTR,गोनाइल फ्लोर क्लीनर 1 लीटर,2025-12-29,2025-01-29,2025-01-03,1,9,TI5705AAA2425,9,0036/25-26,623.89,05AAECK5765H1ZE,18,38084000,0,70,0,KANHA JI DISTRIBUTORS,file1_2024-2025
BURA 1 KG,बूरा 1 किग्रा,2025-09-10,2025-01-29,2024-12-14,1,2.5,TI5705AAA2425,2.5,AKI2400153,2038.68,05AAECK5765H1ZE,5,17029090,0,75,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MUSTARD OIL 1 L (B)-T,सरसों का तेल 1 लीटर,2026-01-12,2025-01-29,2025-01-17,1,2.5,TI5705AAA2425,2.5,O1B2500004,1957.03,05AAECK5765H1ZE,5,15149920,0,180,0,KANHA JI DISTRIBUTORS,file1_2024-2025
NAVRATNA ATTA 2 KG,नवरत्न आटा 2 किग्रा,2025-07-10,2025-01-29,2025-01-11,1,2.5,TI5705AAA2425,2.5,AHV2500001,3228.96,05AAECK5765H1ZE,5,11010000,0,180,0,KANHA JI DISTRIBUTORS,file1_2024-2025
HONEY 500 G,शहद 500 ग्राम,2026-06-06,2025-01-29,2024-12-13,1,2.5,TI5705AAA2425,2.5,BCM2400079,2855.16,05AAECK5765H1ZE,5,4090000,0,210,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA ASHWAGANDHA CHURNA - 100 GM,दिव्य अश्वगंधा चूर्ण 100 ग्राम,2026-11-21,2025-01-29,2024-12-01,25,2.5,TI5705AAA2425,2.5,AAGC240073,1735.39,05AAECK5765H1ZE,5,30049011,0,85,0,KANHA JI DISTRIBUTORS,file1_2024-2025
TRIPHALA CHURNA -100GM,त्रिफला चूर्ण 100 ग्राम,2026-11-21,2025-01-29,2024-12-01,25,2.5,TI5705AAA2425,2.5,ATPC240146,612.41,05AAECK5765H1ZE,5,30049011,0,30,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SAUNDARYA COCONUT NOURISHING CREAM 50 GM,सौंदर्य नारियल पोषण क्रीम 50 ग्राम,2027-01-16,2025-01-29,2025-01-16,12,9,TI5705AAA2425,9,A4G2500001,656.03,05AAECK5765H1ZE,18,33049910,0,70,0,KANHA JI DISTRIBUTORS,file1_2024-2025
TEJUS TAILUM 100 ML,तेजस तैलम 100 मि.ली.,2027-01-03,2025-01-29,2025-01-03,25,9,TI5705AAA2425,9,AAO2500001,1591.53,05AAECK5765H1ZE,18,33059019,0,75,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA PEEDANIL TAILA 100 ML-T,दिव्य पीड़ानिल तैल 100 मि.ली.,2027-12-05,2025-01-29,2024-12-20,25,6,TI5705AAA2425,6,BDPN240074,1735.44,05AAECK5765H1ZE,12,30049011,0,85,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA LIPIDOM TABLET 60 N - T,दिव्य लिपिडोम टैबलेट 60 नग,2027-12-05,2025-01-29,2024-12-20,20,6,TI5706AAA2425,6,ALPD240036,4753,05AAECK5765H1ZE,12,30049011,0,300,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA MADHUNASHNI VATI EX.POWER 30X4 TAB,दिव्य मधुनाशिनी वटी एक्स्ट्रा पावर 30×4 टैबलेट,2027-12-15,2025-01-29,2024-12-30,20,6,TI5706AAA2425,6,BMNE240299,3564.7,05AAECK5765H1ZE,12,30049011,0,225,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA HRIDYAMRIT VATI EXTRA POWER DS 40N,दिव्य हृद्यामृत वटी एक्स्ट्रा पावर डीएस 40 नग,2027-11-24,2025-01-29,2024-11-24,20,6,TI5706AAA2425,6,BHDS240050,3010.2,05AAECK5765H1ZE,12,30049011,0,190,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA SHILAJEET RASAYAN VATI 120 TAB -T,दिव्य शिलाजीत रसायन वटी 120 टैबलेट,2027-10-05,2025-01-29,2024-10-20,20,6,TI5706AAA2425,6,BSRV240022,1212.42,05AAECK5765H1ZE,12,30049011,0,75,0,KANHA JI DISTRIBUTORS,file1_2024-2025
KESH KANTI ADV.H.HAIR EXPERTOIL-30ML T.O,केश कान्ति एडवांस हेयर एक्सपर्ट ऑयल 30 मि.ली. (ट्रेड ऑफर),2026-12-25,2025-02-07,2024-12-25,24,9,TI5851AAA2425,9,ABHX240007,1679.38,05AAECK5765H1ZE,18,33059019,0,100,0,KANHA JI DISTRIBUTORS,file1_2024-2025
KESH KANTI HERBAL MEHANDI (NAT. BLACK)-T,केश कान्ति हर्बल मेहंदी (नेचुरल ब्लैक),2025-11-26,2025-02-07,2024-12-01,60,9,TI5851AAA2425,9,ANBL240274,955.09,05AAECK5765H1ZE,18,33059090,0,20,0,KANHA JI DISTRIBUTORS,file1_2024-2025
KESH KANTI HERBAL MEHANDI (DARK BROWN) T,केश कान्ति हर्बल मेहंदी (डार्क ब्राउन),2025-11-26,2025-02-07,2024-12-01,20,9,TI5851AAA2425,9,ADBR240059,318.36,05AAECK5765H1ZE,18,33059090,0,20,0,KANHA JI DISTRIBUTORS,file1_2024-2025
KESH KANTI HERBAL MEHANDI (NAT. BROWN) T,केश कान्ति हर्बल मेहंदी (नेचुरल ब्राउन),2025-11-26,2025-02-07,2024-12-01,20,9,TI5851AAA2425,9,ANBR240052,318.36,05AAECK5765H1ZE,18,33059090,0,20,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SUPER DISH WASH GEL RAKH&LEMON 250ML NEW,सुपर डिश वॉश जेल राख एवं नींबू 250 मि.ली. (नया),2027-12-19,2025-02-07,2025-01-03,24,9,TI5851AAA2425,9,AAOF250001,976.19,05AAECK5765H1ZE,18,34022090,0,50,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA MUKTA VATI EXTRA POWER 30X4 TAB,दिव्य मुक्तावटी एक्स्ट्रा पावर 30×4 टैबलेट,2029-12-20,2025-02-07,2025-01-15,20,6,TI5851AAA2425,6,AMUE250023,3674.94,05AAECK5765H1ZE,12,30049011,0,225,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DRISHTI EYE DROP 10 ML (NEW),दृष्टि नेत्र ड्रॉप 10 मि.ली. (नया),2025-11-27,2025-02-07,2024-11-27,40,6,TI5851AAA2425,6,AAST240057,637.95,05AAECK5765H1ZE,12,30049011,0,20,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MOISTURIZER CREAM-50 G,मॉइस्चराइज़र क्रीम 50 ग्राम,2026-12-06,2025-02-07,2024-12-06,24,9,TI5851AAA2425,9,ABHI240012,1874.22,05AAECK5765H1ZE,18,33049930,0,100,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SAUNDARYA COCONUT NOURISHING CREAM 50 GM,सौंदर्य नारियल पोषण क्रीम 50 ग्राम,2027-01-16,2025-02-07,2025-01-16,24,9,TI5851AAA2425,9,A4G2500001,1312.07,05AAECK5765H1ZE,18,33049910,0,70,0,KANHA JI DISTRIBUTORS,file1_2024-2025
CHANA DAL PAPAD 200 GM - T,चना दाल पापड़ 200 ग्राम,2025-07-01,2025-02-07,2025-01-02,15,0,TI5851AAA2425,0,PCP-25/001,705.15,05AAECK5765H1ZE,0,19059040,0,55,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SAUNDARYA FACE WASH 100 G,सौंदर्य फेस वॉश 100 ग्राम,2026-12-25,2025-02-07,2025-01-04,24,9,TI5851AAA2425,9,ANT2500002,1925.19,05AAECK5765H1ZE,18,34013090,0,105,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ROGHAN BADAM SHIRIN - 60 ML - T,रोगन बादाम शिरीन 60 मि.ली.,2027-10-05,2025-02-07,2024-10-20,15,2.5,TI5851AAA2425,2.5,BRBS240016,2042.46,05AAECK5765H1ZE,5,30049011,0,190,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MINT CANDY MENTHOL - T,मिंट कैंडी मेंथॉल,2025-12-28,2025-02-07,2025-01-02,10,6,TI5851AAA2425,6,DMC250001,1127.39,05AAECK5765H1ZE,12,17049030,0,150,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Amla Churna 100 Gm,आंवला चूर्ण 100 ग्राम,2026-12-10,2025-02-07,2024-12-20,25,2.5,TI5851AAA2425,2.5,BAMC240048,937.39,05AAECK5765H1ZE,5,30049011,0,45,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ANTI WRINKLE CREAM 50 G,एंटी रिंकल क्रीम 50 ग्राम,2026-12-24,2025-02-07,2024-12-24,12,9,TI5851AAA2425,9,AAR2400012,1405.66,05AAECK5765H1ZE,18,33049910,0,150,0,KANHA JI DISTRIBUTORS,file1_2024-2025
CRACK HEAL CREAM 50 G,क्रैक हील क्रीम 50 ग्राम,2027-01-14,2025-02-07,2025-01-14,12,9,TI5851AAA2425,9,AAE2500001,562.29,05AAECK5765H1ZE,18,33049990,0,60,0,KANHA JI DISTRIBUTORS,file1_2024-2025
BEAUTY CREAM ADV.- 50 G,ब्यूटी क्रीम एडवांस 50 ग्राम,2026-12-09,2025-02-07,2024-12-09,24,9,TI5851AAA2425,9,ABED240011,1780.48,05AAECK5765H1ZE,18,33049910,0,95,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ALOE SOFT MOISTURIZING CREAM-50 G,एलो सॉफ्ट मॉइस्चराइजिंग क्रीम 50 ग्राम,2026-12-16,2025-02-07,2024-12-16,24,9,TI5851AAA2425,9,ABHW240009,1874.22,05AAECK5765H1ZE,18,33049930,0,100,0,KANHA JI DISTRIBUTORS,file1_2024-2025
Shuddh Shilajeet 20 gm,शुद्ध शिलाजीत 20 ग्राम,2029-12-05,2025-02-07,2024-12-31,20,2.5,TI5851AAA2425,2.5,BSHS240013,2166.57,05AAECK5765H1ZE,5,30049011,0,130,0,KANHA JI DISTRIBUTORS,file1_2024-2025
COWS WHOLE MILK POWDER 500-GM,गाय का पूर्ण दूध पाउडर 500 ग्राम,2025-07-02,2025-02-07,2025-01-03,1,2.5,TI5852AAA2425,2.5,BLB2500001,4810.93,05AAECK5765H1ZE,5,4021090,0,235,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DOODH BISCUIT 35 GM (200 PC),दूध बिस्किट 35 ग्राम (200 नग),2025-07-15,2025-02-07,2025-01-16,1,9,TI5852AAA2425,9,AJ25/BP1,851.96,05AAECK5765H1ZE,18,19053100,0,5,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DOODH BISCUIT 70 GM (100 PC),दूध बिस्किट 70 ग्राम (100 नग),2025-07-23,2025-02-07,2025-01-24,1,9,TI5852AAA2425,9,AS24/BP1,853.14,05AAECK5765H1ZE,18,19053100,0,10,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DIVYA GODHAN ARK - 450ML,दिव्य गोधन अर्क 450 मि.ली.,2025-12-20,2025-02-07,2024-12-25,1,6,TI5852AAA2425,6,AGDA240051,816.7,05AAECK5765H1ZE,12,30049011,0,50,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DISHWASH BAR-600G (500G+100G)+SCRUB PAD,डिशवॉश बार 600 ग्राम (500+100 ग्राम) + स्क्रब पैड,2028-01-13,2025-02-07,2025-01-13,1,9,TI5852AAA2425,9,AAYX250001,1173.3,05AAECK5765H1ZE,18,34011990,0,60,0,KANHA JI DISTRIBUTORS,file1_2024-2025
HERBO WASH DETERGENT POWDER 1 KG,हर्बो वॉश डिटर्जेंट पाउडर 1 किग्रा,2030-01-21,2025-02-07,2025-01-22,1,9,TI5852AAA2425,9,AN52500005,1842.87,05AAECK5765H1ZE,18,34029011,0,85,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SENDHA NAMAK 1 KG - T,सेंधा नमक 1 किग्रा,2026-08-22,2025-02-07,2024-09-01,1,0,TI5852AAA2425,0,SRS24,1009,05AAECK5765H1ZE,0,25010010,0,60,0,KANHA JI DISTRIBUTORS,file1_2024-2025
NEEM KANTI BODY CLNSR.150GM MONTHLY PACK,नीम कान्ति बॉडी क्लीन्ज़र 150 ग्राम मासिक पैक,2026-11-26,2025-02-07,2024-11-26,1,9,TI5852AAA2425,9,AAUG240079,2151.19,05AAECK5765H1ZE,18,34011941,0,115,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ALOEVERA KANTI BODY CLN.150G MNTHLY PACK,एलोवेरा कान्ति बॉडी क्लीन्ज़र 150 ग्राम मासिक पैक,2027-01-01,2025-02-07,2025-01-01,1,9,TI5852AAA2425,9,AAUI250001,2151.19,05AAECK5765H1ZE,18,34011941,0,115,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ATTA NOODLES CHATPATA-60 GM (96 PC) - T,आटा नूडल्स चटपटा 60 ग्राम (96 नग),2025-09-09,2025-02-07,2024-12-13,1,6,TI5852AAA2425,6,CH131224,925.75,05AAECK5765H1ZE,12,19022090,0,12,0,KANHA JI DISTRIBUTORS,file1_2024-2025
DANT KANTI NATURAL 18G R10/-T.O 16SACHET,दंत कान्ति नेचुरल 18 ग्राम ₹10/- (ट्रेड ऑफर 16 सैशे),2026-12-30,2025-02-07,2024-12-30,1,9,TI5852AAA2425,9,AAYD240308,2228.63,05AAECK5765H1ZE,18,33061020,0,10,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ATTA DOODH RUSK 300 GM - T,आटा दूध रस्क 300 ग्राम,2025-06-15,2025-02-07,2025-01-16,1,2.5,TI5852AAA2425,2.5,AK25/SGB,1028.16,05AAECK5765H1ZE,5,19054000,0,50,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SUPER DISHWASH BAR-225 G B3G1 FREE,सुपर डिशवॉश बार 225 ग्राम (खरीदो 3 पाओ 1 मुफ्त),2028-01-09,2025-02-07,2025-01-09,2,9,TI5852AAA2425,9,AAXW250004,1346.9,05AAECK5765H1ZE,18,34011990,0,72,0,KANHA JI DISTRIBUTORS,file1_2024-2025
HERBAL POWERVITA PLUS - 500 GM REFILL -T,हर्बल पावरवीटा प्लस 500 ग्राम रीफिल,2025-08-30,2025-02-07,2024-12-03,1,9,TI5852AAA2425,9,ASZ2400022,3981.51,05AAECK5765H1ZE,18,19019090,0,205,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MUSTARD OIL 1 L (P)-T,सरसों का तेल 1 लीटर,2026-01-12,2025-02-13,2025-01-17,1,2.5,TI5982AAA2425,2.5,O2B2500003,1902.73,05AAECK5765H1ZE,5,15149920,0,175,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SOOJI - 500 GM,सूजी 500 ग्राम,2025-05-08,2025-02-13,2025-01-08,1,2.5,TI5982AAA2425,2.5,PDR8250003,943.11,05AAECK5765H1ZE,5,11010000,0,38,0,KANHA JI DISTRIBUTORS,file1_2024-2025
SESAME OIL 1 L (B)-T,तिल का तेल 1 लीटर,2025-10-19,2025-02-13,2025-01-22,1,2.5,TI5982AAA2425,2.5,JACQ250004,2722.81,05AAECK5765H1ZE,5,15155091,0,280,0,KANHA JI DISTRIBUTORS,file1_2024-2025
GROUNDNUT OIL 1 LTR (P),मूंगफली का तेल 1 लीटर,2025-05-30,2025-02-13,2024-11-15,1,2.5,TI5982AAA2425,2.5,ORQ2400032,2228.81,05AAECK5765H1ZE,5,15089091,0,205,0,KANHA JI DISTRIBUTORS,file1_2024-2025
GILOY JUICE 500 ML,गिलोय रस 500 मि.ली.,2025-12-18,2025-02-13,2024-12-18,1,6,TI5982AAA2425,6,PFY2400022,861.37,05AAECK5765H1ZE,12,30049011,0,90,0,KANHA JI DISTRIBUTORS,file1_2024-2025
MADHURAM 1 KG,मधुरम गुड़ पाउडर 1 किग्रा,2026-01-20,2025-02-13,2025-01-20,2,2.5,TI5982AAA2425,2.5,AHG2500017,4354.1,05AAECK5765H1ZE,5,17011410,0,85,0,KANHA JI DISTRIBUTORS,file1_2024-2025
CREAMFEAST CHOCO BISCUIT 32.5 GM,क्रीमफीस्ट चोको बिस्किट 32.5 ग्राम,2025-07-17,2025-02-13,2025-01-18,1,9,TI5982AAA2425,9,AM25/BP1,613.41,05AAECK5765H1ZE,18,19053100,0,5,0,KANHA JI DISTRIBUTORS,file1_2024-2025
AMLA JUICE 1 L,आंवला रस 1 लीटर,2026-01-28,2025-02-13,2025-01-28,1,6,TI5982AAA2425,6,AGH2500010,1179.18,05AAECK5765H1ZE,12,30049011,0,140,0,KANHA JI DISTRIBUTORS,file1_2024-2025
ALOEVERA JUICE 1 L (FIBRE),एलोवेरा रस (फाइबर युक्त) 1 लीटर,2025-09-30,2025-02-13,2025-01-03,1,6,TI5982AAA2425,6,PGD2500008,1768.77,05AAECK5765H1ZE,12,30049011,0,210,0,KANHA JI DISTRIBUTORS,file1_2024-2025
KALA CHANA 1000 GM (R1),काला चना 1000 ग्राम,2025-08-09,2025-02-13,2024-11-12,1,2.5,TI5982AAA2425,2.5,BPRKC24024,1229.13,05AAECK5765H1ZE,5,7135000,0,142,0,KANHA JI DISTRIBUTORS,file1_2024-2025
TRADITIONAL WHOLE WHEAT ATTA 10 KG(UK),पारंपरिक गेहूं का आटा 10 किग्रा (यूके),2025-05-16,2025-02-13,2025-01-16,1,2.5,TI5982AAA2425,2.5,PDBKP25002,1905.91,05AAECK5765H1ZE,5,11010000,0,425,0,KANHA JI DISTRIBUTORS,file1_2024-2025
